Trade ID;Pfolio Code;type securities;sec name;securities name;type;trade date;settlement date;amount;curr;delete;;system;sec name;SID;remarks;
353728;15TAWI;OS;BMTR    ;BIMANTARA CITRA TBK                                         ;S;21-Nov-23;23-Nov-23;9.448.000.000;IDR;N;              ;CBEST               ;BMTR                ;BDMN2TAWI00163      ;DVP BMTR                                                                                                      ;
353726;15TSG2;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;21-Nov-23;23-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2TSG200106      ;DVP CASA                                                                                                      ;
353725;15YKP5;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;21-Nov-23;23-Nov-23;39.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2YKP500175      ;DVP CASA                                                                                                      ;
353711;15YKP5;OS;STAR    ;STAR PETROCHEM TBK                                          ;P;21-Nov-23;23-Nov-23;230.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2YKP500175      ;RVP STAR                                                                                                      ;
353710;21BNIS;OS;CTRA    ;CIPUTRA DEVELOPMENT TBK                                     ;P;21-Nov-23;23-Nov-23;38.518.000.000;IDR;N;              ;CBEST               ;CTRA                ;BDMN2BNIS00161      ;RVP CTRA                                                                                                      ;
353720;21BNIS;OS;INKP    ;INDAH KIAT PULP & PAPER TBK                                 ;P;21-Nov-23;23-Nov-23;4.983.000.000;IDR;N;              ;CBEST               ;INKP                ;BDMN2BNIS00161      ;RVP INKP                                                                                                      ;
353722;21BNIS;OS;SILO    ;SILOAM INTERNATIONAL HOSPITALS Tbk                          ;S;21-Nov-23;23-Nov-23;5.826.000.000;IDR;N;              ;CBEST               ;SILO                ;BDMN2BNIS00161      ;DVP SILO                                                                                                      ;
353721;21BNIS;OS;SMRA    ;SUMMARECON AGUNG TBK                                        ;P;21-Nov-23;23-Nov-23;37.757.000.000;IDR;N;              ;CBEST               ;SMRA                ;BDMN2BNIS00161      ;RVP SMRA                                                                                                      ;
353719;21CDOE;OS;MARK    ;MARK DYNAMICS INDONESIA Tbk                                 ;P;21-Nov-23;23-Nov-23;320.000.000;IDR;N;              ;CBEST               ;MARK                ;BDMN2CDOE00137      ;RVP MARK                                                                                                      ;
353718;21CDRC;OS;MARK    ;MARK DYNAMICS INDONESIA Tbk                                 ;P;21-Nov-23;23-Nov-23;1.092.000.000;IDR;N;              ;CBEST               ;MARK                ;BDMN2CDRC00153      ;RVP MARK                                                                                                      ;
353729;21CDSE;OS;BMTR    ;BIMANTARA CITRA TBK                                         ;S;21-Nov-23;23-Nov-23;12.230.000.000;IDR;N;              ;CBEST               ;BMTR                ;BDMN2CDSE00109      ;DVP BMTR                                                                                                      ;
353715;21CDSE;OS;ITMG    ;INDO TAMBANGRAYA MEGAH TBK                                  ;P;21-Nov-23;23-Nov-23;19.000.000;IDR;N;              ;CBEST               ;ITMG                ;BDMN2CDSE00109      ;RVP ITMG                                                                                                      ;
353716;21CDSE;OS;TLKM    ;PT TELKOM INDONESIA (PERSERO) TBK                           ;P;21-Nov-23;23-Nov-23;497.000.000;IDR;N;              ;CBEST               ;TLKM                ;BDMN2CDSE00109      ;RVP TLKM                                                                                                      ;
353717;21CDSE;OS;UNTR    ;UNITED TRACTORS TBK                                         ;P;21-Nov-23;23-Nov-23;132.000.000;IDR;N;              ;CBEST               ;UNTR                ;BDMN2CDSE00109      ;RVP UNTR                                                                                                      ;
353731;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;21-Nov-23;23-Nov-23;14.336.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
353724;21SMUN;OS;BRPT    ;BARITO PACIFIC Tbk                                          ;S;21-Nov-23;23-Nov-23;4.134.000.000;IDR;N;              ;CBEST               ;BRPT                ;BDMN2SMUN00138      ;DVP BRPT                                                                                                      ;
353712;21VPEF;OS;INTP    ;INDOCEMENT TUNGGAL PRAKARSA TBK                             ;P;21-Nov-23;23-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;INTP                ;BDMN2VPEF00146      ;RVP INTP                                                                                                      ;
353727;21VPEF;OS;UNVR    ;UNILEVER INDONESIA TBK                                      ;S;21-Nov-23;23-Nov-23;6.000.000.000;IDR;N;              ;CBEST               ;UNVR                ;BDMN2VPEF00146      ;DVP UNVR                                                                                                      ;
353713;22MAMS;OS;INTP    ;INDOCEMENT TUNGGAL PRAKARSA TBK                             ;P;21-Nov-23;23-Nov-23;50.000.000;IDR;N;              ;CBEST               ;INTP                ;BDMN2MAMS00101      ;RVP INTP                                                                                                      ;
353714;22MAMS;OS;PTPP    ;PP (PERSERO) Tbk                                            ;P;21-Nov-23;23-Nov-23;500.000.000;IDR;N;              ;CBEST               ;PTPP                ;BDMN2MAMS00101      ;RVP PTPP                                                                                                      ;
353723;22SMBK;OS;CPIN    ;CHAROEN PHOKPHAND INDONESIA Tbk                             ;S;21-Nov-23;23-Nov-23;519.000.000;IDR;N;              ;CBEST               ;CPIN                ;BDMN2SMBK00181      ;DVP CPIN                                                                                                      ;
353709;22SMBK;OS;INKP    ;INDAH KIAT PULP & PAPER TBK                                 ;P;21-Nov-23;23-Nov-23;329.000.000;IDR;N;              ;CBEST               ;INKP                ;BDMN2SMBK00181      ;RVP INKP                                                                                                      ;
353708;22SMBK;OS;MBMA    ;MERDEKA BATTERY MATERIALS Tbk                               ;P;21-Nov-23;23-Nov-23;2.297.000.000;IDR;N;              ;CBEST               ;MBMA                ;BDMN2SMBK00181      ;RVP MBMA                                                                                                      ;
353696;24CFIF;FI;FR0059  ;OBLIGASI NEGARA RI SERI FR0059                              ;S;21-Nov-23;24-Nov-23;100.000.000.000.000;IDR;N;00017310000.00;BI-SSSS             ;FR0059              ;BDMN2CMMF00186      ;DVP FR0059                                                                                                    ;
353669;24CFIF;FI;INKP4BC3;OBL BERKL IV INDAH KIAT PULP PAPER THP III 2023 SERI B      ;P;21-Nov-23;21-Nov-23;100.000.000.000.000;IDR;N;              ;CBEST               ;INKP04BCN3          ;BDMN2CMMF00186      ;IPO INKP04BCN3                                                                                                ;
353670;24CFIF;FI;SMIN3BC3;SUKUK MUD BEKL III INDAH KIAT PULP PAPER THP III 2023 SERI B;P;21-Nov-23;21-Nov-23;40.000.000.000.000;IDR;N;              ;CBEST               ;SMINKP03BCN3        ;BDMN2CMMF00186      ;IPO SMINKP03BCN3                                                                                              ;
